file_name,shape,texture
bear3-airplane1.png,bear3,airplane1
bear8-truck3.png,bear8,truck3
bear2-cat2.png,bear2,cat2
bear6-chair1.png,bear6,chair1
bear10-cat2.png,bear10,cat2
bear10-oven1.png,bear10,oven1
bear3-cat1.png,bear3,cat1
bear5-bicycle3.png,bear5,bicycle3
bear8-bottle1.png,bear8,bottle1
bear4-boat2.png,bear4,boat2
bear3-chair2.png,bear3,chair2
bear6-clock1.png,bear6,clock1
bear2-bird3.png,bear2,bird3
bear4-car3.png,bear4,car3
bear3-bicycle2.png,bear3,bicycle2
bear9-boat2.png,bear9,boat2
bear10-truck1.png,bear10,truck1
bear7-truck1.png,bear7,truck1
bear5-bird1.png,bear5,bird1
bear4-elephant2.png,bear4,elephant2
bear2-keyboard2.png,bear2,keyboard2
bear9-knife2.png,bear9,knife2
bear4-knife1.png,bear4,knife1
bear3-car2.png,bear3,car2
bear2-car2.png,bear2,car2
bear1-clock2.png,bear1,clock2
bear10-car2.png,bear10,car2
bear4-clock3.png,bear4,clock3
bear8-bicycle3.png,bear8,bicycle3
bear8-bear1.png,bear8,bear1
bear10-bottle1.png,bear10,bottle1
bear1-chair2.png,bear1,chair2
bear2-dog1.png,bear2,dog1
bear5-boat2.png,bear5,boat2
bear4-cat3.png,bear4,cat3
bear7-oven3.png,bear7,oven3
bear3-dog3.png,bear3,dog3
bear8-boat2.png,bear8,boat2
bear3-bird3.png,bear3,bird3
bear8-dog1.png,bear8,dog1
bear9-dog1.png,bear9,dog1
bear10-elephant1.png,bear10,elephant1
bear9-bottle2.png,bear9,bottle2
bear6-car2.png,bear6,car2
bear2-oven1.png,bear2,oven1
bear2-elephant1.png,bear2,elephant1
bear10-bear2.png,bear10,bear2
bear10-clock1.png,bear10,clock1
bear7-clock1.png,bear7,clock1
bear6-bird2.png,bear6,bird2
bear8-airplane1.png,bear8,airplane1
bear4-keyboard3.png,bear4,keyboard3
bear2-knife2.png,bear2,knife2
bear3-keyboard2.png,bear3,keyboard2
bear7-dog3.png,bear7,dog3
bear6-boat3.png,bear6,boat3
bear10-knife2.png,bear10,knife2
bear4-oven2.png,bear4,oven2
bear4-truck3.png,bear4,truck3
bear10-keyboard3.png,bear10,keyboard3
bear5-bottle1.png,bear5,bottle1
bear6-bear1.png,bear6,bear1
bear10-chair2.png,bear10,chair2
bear1-elephant1.png,bear1,elephant1
bear1-airplane3.png,bear1,airplane3
bear5-airplane3.png,bear5,airplane3
bear1-bear3.png,bear1,bear3
bear3-truck3.png,bear3,truck3
bear9-keyboard3.png,bear9,keyboard3
bear1-bicycle3.png,bear1,bicycle3
bear6-bottle3.png,bear6,bottle3
bear6-cat3.png,bear6,cat3
bear5-chair1.png,bear5,chair1
bear8-elephant2.png,bear8,elephant2
bear7-bear2.png,bear7,bear2
bear2-airplane1.png,bear2,airplane1
bear7-bicycle2.png,bear7,bicycle2
bear8-knife3.png,bear8,knife3
bear5-oven3.png,bear5,oven3
bear1-bird2.png,bear1,bird2
